sample_id,severity,method,base_si_sdr,base_lsd,base_hf_lsd,stoi,estoi,si_sdr,lsd,hf_lsd,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00002.pt:6,medium,shuffled,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,24.824778557962123,14.920602798461914,15.70067024230957,-0.7469356567263894,-0.2131671905517578,0.11462020874023438
adaptive_shard_00002.pt:6,medium,predicted,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,24.67229539973232,15.03320026397705,15.685105323791504,-0.8994188149561921,-0.1005697250366211,0.09905529022216797
adaptive_shard_00002.pt:6,medium,oracle,25.571714214688512,15.133769989013672,15.586050033569336,nan,nan,24.670073540634206,15.056074142456055,15.700218200683594,-0.9016406740543061,-0.07769584655761719,0.11416816711425781
adaptive_shard_00002.pt:7,heavy,zero,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,19.85277003268792,15.282441139221191,15.736989974975586,-0.24292378999015085,0.9423913955688477,1.9105587005615234
adaptive_shard_00002.pt:7,heavy,shuffled,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,19.851996833193763,15.158127784729004,15.540278434753418,-0.2436969894843095,0.8180780410766602,1.7138471603393555
adaptive_shard_00002.pt:7,heavy,predicted,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,19.852312903315912,15.158364295959473,15.542153358459473,-0.2433809193621599,0.8183145523071289,1.7157220840454102
adaptive_shard_00002.pt:7,heavy,oracle,20.095693822678072,14.340049743652344,13.826431274414062,nan,nan,19.851779903176112,15.157955169677734,15.538960456848145,-0.24391391950195995,0.8179054260253906,1.712529182434082
adaptive_shard_00002.pt:40,clean,zero,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.123926683475446,17.60613250732422,17.521724700927734,-0.591481203057608,6.957744598388672,7.171675682067871
adaptive_shard_00002.pt:40,clean,shuffled,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.17557768074785,17.45655632019043,17.39829444885254,-0.5398302057852042,6.808168411254883,7.048245429992676
adaptive_shard_00002.pt:40,clean,predicted,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.0324727583093,17.62263298034668,17.411394119262695,-0.6829351282237539,6.974245071411133,7.061345100402832
adaptive_shard_00002.pt:40,clean,oracle,23.715407886533054,10.648387908935547,10.350049018859863,nan,nan,23.04620182960666,17.647098541259766,17.483850479125977,-0.6692060569263951,6.998710632324219,7.133801460266113
adaptive_shard_00002.pt:41,light,zero,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,20.750096346335592,17.709552764892578,17.85536766052246,-0.3020270665366098,5.90818977355957,5.184909820556641
adaptive_shard_00002.pt:41,light,shuffled,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,20.709685744875333,17.75255012512207,17.767602920532227,-0.3424376679968688,5.9511871337890625,5.097145080566406
adaptive_shard_00002.pt:41,light,predicted,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,20.698837659771968,17.838212966918945,17.88996124267578,-0.35328575310023425,6.0368499755859375,5.219503402709961
adaptive_shard_00002.pt:41,light,oracle,21.052123412872202,11.801362991333008,12.67045783996582,nan,nan,20.74611189963264,17.767763137817383,17.899600982666016,-0.3060115132395609,5.966400146484375,5.229143142700195
