sample_id,shard_file,offset,severity,noise_target,snr_target,bandwidth_target,bit_target,method,pesq,stoi,estoi,si_sdr,lsd,hf_lsd,delta_stoi_vs_base,delta_estoi_vs_base,delta_si_sdr_vs_base,delta_lsd_vs_base,delta_hf_lsd_vs_base
adaptive_shard_00065.pt:251,adaptive_shard_00065.pt,251,heavy,1.0,7.271138668060303,2,3,degraded,nan,0.7740563999456203,0.5140655560427557,7.206665452223474,35.92457962036133,41.52924346923828,-0.05420668512983384,-0.18632143984125038,-9.152826347035363,23.33139133453369,27.605843544006348
adaptive_shard_00065.pt:251,adaptive_shard_00065.pt,251,heavy,1.0,7.271138668060303,2,3,base,nan,0.8282630850754541,0.7003869958840061,16.359491799258837,12.593188285827637,13.923399925231934,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:251,adaptive_shard_00065.pt,251,heavy,1.0,7.271138668060303,2,3,v1_s0p75,nan,0.8286332508158994,0.7008085715930752,16.34210772770642,13.11954116821289,14.34294319152832,0.00037016574044534956,0.0004215757090690886,-0.01738407155241717,0.5263528823852539,0.4195432662963867
adaptive_shard_00065.pt:252,adaptive_shard_00065.pt,252,clean,0.0,0.0,0,0,degraded,nan,0.9999999999967772,0.9999999999957245,106.75888053004999,11.526993751525879,11.526971817016602,0.08811800556377036,0.12689089287299915,85.8330951301102,2.0978822708129883,1.8858022689819336
adaptive_shard_00065.pt:252,adaptive_shard_00065.pt,252,clean,0.0,0.0,0,0,base,nan,0.9118819944330069,0.8731091071227254,20.9257853999398,9.42911148071289,9.641169548034668,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:252,adaptive_shard_00065.pt,252,clean,0.0,0.0,0,0,v1_s0p75,nan,0.9094452159273121,0.8666177559303838,21.2240050072009,6.8838324546813965,6.659784317016602,-0.002436778505694792,-0.006491351192341566,0.29821960726109964,-2.545279026031494,-2.9813852310180664
adaptive_shard_00065.pt:253,adaptive_shard_00065.pt,253,light,0.0,0.0,1,1,degraded,nan,0.8927198243052282,0.8538869567211942,22.65913545474288,16.408681869506836,17.411048889160156,0.04073395904077182,0.07881636996329977,3.5393686491609735,5.026182174682617,4.862447738647461
adaptive_shard_00065.pt:253,adaptive_shard_00065.pt,253,light,0.0,0.0,1,1,base,nan,0.8519858652644564,0.7750705867578944,19.119766805581907,11.382499694824219,12.548601150512695,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:253,adaptive_shard_00065.pt,253,light,0.0,0.0,1,1,v1_s0p75,nan,0.8492386592043746,0.767204373689779,19.288949502632946,9.26159381866455,9.85460376739502,-0.0027472060600818304,-0.007866213068115413,0.1691826970510384,-2.120905876159668,-2.693997383117676
adaptive_shard_00065.pt:254,adaptive_shard_00065.pt,254,medium,1.0,21.926982879638672,2,2,degraded,nan,0.614505933621783,0.5001763881545999,14.69970125592213,35.024654388427734,38.70248031616211,-0.007566350634047647,0.02106615219723046,0.20490872415086336,21.874874114990234,25.439570426940918
adaptive_shard_00065.pt:254,adaptive_shard_00065.pt,254,medium,1.0,21.926982879638672,2,2,base,nan,0.6220722842558306,0.4791102359573694,14.494792531771267,13.1497802734375,13.262909889221191,0.0,0.0,0.0,0.0,0.0
adaptive_shard_00065.pt:254,adaptive_shard_00065.pt,254,medium,1.0,21.926982879638672,2,2,v1_s0p75,nan,0.6218930409486046,0.47660592008842295,14.591803081560336,12.614383697509766,12.862278938293457,-0.0001792433072259625,-0.0025043158689464495,0.09701054978906853,-0.5353965759277344,-0.4006309509277344
adaptive_shard_00065.pt:255,adaptive_shard_00065.pt,255,heavy,1.0,7.322882175445557,2,3,degraded,nan,0.45964739847098207,0.24752903436391002,6.4948664916273815,46.54335021972656,50.93925094604492,-0.05850910917424629,-0.07055022810858211,-6.824351802533957,32.649763107299805,36.64654350280762
adaptive_shard_00065.pt:255,adaptive_shard_00065.pt,255,heavy,1.0,7.322882175445557,2,3,base,nan,0.5181565076452284,0.31807926247249213,13.319218294161338,13.893587112426758,14.292707443237305,0.0,0.0,0.0,0.0,0.0
